,participant,day,block,trial_id,position,grasp,signal
34,1,1,1,35,4,4,"[[ 1.46528891e-05  1.19158540e-05  9.28123518e-06 ...  1.38689093e-05
   1.17275504e-05  9.95095616e-06]
 [ 2.14732936e-05  2.03816580e-05  1.90496721e-05 ...  8.33042122e-06
   8.75933949e-07 -6.03225772e-06]
 [ 8.61289027e-06  1.09970460e-05  1.19384868e-05 ...  4.32175148e-06
   3.81153063e-06  4.39221549e-06]
 ...
 [-1.01830856e-05 -8.69675750e-06 -1.05423242e-05 ... -2.96558687e-06
  -2.77932486e-06 -5.26723124e-06]
 [-1.50992910e-05 -1.41477258e-05 -1.30111757e-05 ... -5.41120380e-06
  -3.39978806e-06 -5.69195072e-06]
 [-1.19863280e-05 -1.25546003e-05 -1.29568625e-05 ...  3.60836552e-08
  -3.08187509e-06 -7.04739114e-06]]"
35,1,1,1,36,5,2,"[[ 2.3248587e-05  2.8353532e-05  3.5585868e-05 ...  1.7254044e-05
   8.9272708e-06  4.9645414e-06]
 [-3.1424795e-05 -2.7747898e-05 -8.3633768e-06 ...  1.0425243e-05
   9.1994389e-06  1.2644144e-05]
 [ 1.0955302e-05  8.8967890e-06  7.9292668e-06 ...  8.1617254e-06
   7.7297527e-06  8.3068207e-06]
 ...
 [-7.7236746e-06 -8.9814348e-06 -9.7400225e-06 ... -1.0207820e-05
  -8.6721184e-06 -7.2236353e-06]
 [-1.5766342e-05 -1.3560396e-05 -1.1662064e-05 ... -1.2890100e-05
  -1.1435321e-05 -9.3121480e-06]
 [-1.0404673e-05 -6.9167868e-06 -3.9124711e-06 ...  8.6076070e-06
   6.4703509e-06  3.9094639e-06]]"
36,1,1,1,37,5,2,"[[ 8.3689692e-06  9.7531220e-06  1.2986433e-05 ...  1.8168392e-05
   1.7567319e-05  1.5043107e-05]
 [ 1.2558891e-05  1.6444419e-05  2.0391621e-05 ...  2.0949446e-05
   2.1049837e-05  2.3216067e-05]
 [ 4.7158774e-06  5.9469094e-06  7.4003751e-06 ...  8.1450789e-06
   7.3747810e-06  5.1670681e-06]
 ...
 [-1.0478120e-05 -1.1078711e-05 -1.1077406e-05 ...  3.2439850e-06
   5.6979015e-06  5.7900884e-06]
 [-8.5059592e-06 -1.2588778e-05 -1.4854821e-05 ... -9.3132621e-06
  -1.1713860e-05 -1.6168242e-05]
 [-1.4202132e-05 -1.5557609e-05 -1.6293392e-05 ...  1.4734172e-05
   1.8893179e-05  1.8260114e-05]]"
37,1,1,1,38,5,2,"[[ 2.9212690e-05  2.6338563e-05  1.7636401e-05 ...  6.1715605e-06
  -5.7496145e-06 -1.8777504e-05]
 [ 3.7262824e-05  3.9565330e-05  4.2110896e-05 ... -1.1641988e-05
   1.8142624e-06  8.3789400e-06]
 [ 1.2072385e-05  1.2989362e-05  1.1708379e-05 ...  4.7753965e-06
   1.6530225e-06  3.0038423e-06]
 ...
 [-3.0158601e-06 -4.4382405e-06 -4.5877432e-06 ... -1.4738089e-05
  -1.6957611e-05 -1.5127836e-05]
 [-1.1769017e-05 -1.2250042e-05 -1.1104426e-05 ... -1.9559287e-05
  -2.1685659e-05 -2.0468116e-05]
 [-7.7200930e-06 -9.6536842e-06 -8.9246532e-06 ... -4.4186541e-05
  -4.1093637e-05 -2.9896608e-05]]"
38,1,1,1,39,5,2,"[[ 1.41252585e-05  1.28848405e-05  1.12177668e-05 ...  1.04020592e-05
   1.44231399e-05  2.07246994e-05]
 [ 3.85633502e-05  4.34390386e-05  4.41380580e-05 ...  3.05072044e-05
   2.98464729e-05  2.93877019e-05]
 [ 9.04937315e-06  9.93265166e-06  8.79650815e-06 ...  1.08596960e-05
   9.28868485e-06  6.38913389e-06]
 ...
 [-1.14008299e-05 -1.24295275e-05 -1.21150761e-05 ... -1.30800854e-05
  -1.35500622e-05 -1.27124713e-05]
 [-2.62031990e-05 -2.16710232e-05 -1.39448221e-05 ... -1.08797003e-05
  -5.92544620e-06 -1.51543031e-06]
 [-9.06062269e-06 -8.54697737e-06 -1.00965899e-05 ... -1.84825549e-05
  -1.91130021e-05 -2.23511815e-05]]"
39,1,1,1,40,5,2,"[[-1.17064728e-05  2.28678482e-06  8.95046651e-06 ...  2.39489509e-05
   1.54000718e-05  9.76321917e-06]
 [ 2.46895142e-05  2.75559178e-05  2.63843485e-05 ...  3.78572222e-05
   3.43696156e-05  3.45596200e-05]
 [ 1.26330106e-05  1.52564853e-05  1.57748727e-05 ...  1.03215443e-05
   1.03424272e-05  1.04332557e-05]
 ...
 [-1.09473085e-05 -1.16534866e-05 -9.31863360e-06 ... -8.81565666e-06
  -1.02758841e-05 -1.10935471e-05]
 [-5.59905584e-06 -2.80488234e-06 -1.15535954e-07 ... -2.83755389e-06
  -5.72951512e-06 -6.05593550e-06]
 [-6.89433637e-06 -9.87832391e-06 -1.01877540e-05 ... -1.45006952e-05
  -1.51128597e-05 -1.30941198e-05]]"
40,1,1,1,41,6,3,"[[ 1.63819641e-05  3.54611366e-05  4.29125685e-05 ... -3.90771265e-06
  -1.94528493e-05 -2.41314647e-05]
 [-5.97747130e-05 -4.29064967e-05 -1.56170063e-05 ...  2.61498135e-05
   2.69617394e-05  3.03913785e-05]
 [ 9.73954593e-06  9.91672550e-06  1.14126397e-05 ...  1.92118550e-05
   1.66809841e-05  1.27646554e-05]
 ...
 [-1.14001687e-05 -1.09443254e-05 -9.72477028e-06 ... -9.08210677e-06
  -1.03829825e-05 -1.10988694e-05]
 [-1.77650727e-05 -1.95276298e-05 -1.97852423e-05 ... -9.80015284e-06
  -1.08596641e-05 -1.10717137e-05]
 [-5.72549698e-06 -1.37926395e-06  9.96483436e-07 ... -6.02613545e-06
  -2.56693556e-06 -2.20897527e-06]]"
41,1,1,1,42,6,3,"[[ 2.4988820e-05  2.3878520e-05  2.2602308e-05 ...  5.1906332e-05
   4.4803881e-05  4.6870646e-05]
 [ 1.7713661e-05  1.9949994e-05  2.0926620e-05 ...  1.6389204e-05
   1.9331848e-05  2.3397171e-05]
 [ 6.8973227e-06  8.7609351e-06  7.9527508e-06 ...  8.7764793e-06
   8.7544404e-06  8.6278924e-06]
 ...
 [-1.0481025e-05 -8.6240925e-06 -6.3796738e-06 ... -2.3205084e-05
  -2.1784510e-05 -2.0221352e-05]
 [-1.0308799e-05 -4.6342998e-06 -2.6102712e-06 ... -1.5871263e-05
  -1.4719184e-05 -1.4004758e-05]
 [-6.3129983e-06 -7.4088275e-06 -8.6251202e-06 ... -1.5678017e-05
  -1.7214223e-05 -1.8662176e-05]]"
42,1,1,1,43,6,3,"[[ 1.1167384e-05  4.7115682e-06 -3.6329307e-06 ...  4.3033124e-06
  -2.1801814e-05 -2.3399094e-05]
 [ 2.9529974e-05  2.4835155e-05  1.3741156e-05 ...  2.2961474e-05
   2.3808921e-05  2.6200438e-05]
 [ 4.7512162e-06  7.6947917e-06  1.0718964e-05 ...  8.6364871e-06
   7.7046589e-06  9.0003332e-06]
 ...
 [ 4.0246264e-06 -3.5138808e-07 -3.9604770e-06 ... -7.1131399e-06
  -6.3923549e-06 -7.1815348e-06]
 [-9.1420461e-06 -8.3919422e-06 -8.8387478e-06 ... -1.6515460e-05
  -1.5083338e-05 -1.4386420e-05]
 [-2.9384646e-06 -4.3664545e-06 -6.5162526e-06 ... -1.1091187e-05
  -9.3933904e-06 -6.9168077e-06]]"
43,1,1,1,44,6,3,"[[ 4.68417329e-06  7.38992048e-06  1.54045792e-05 ...  4.06066065e-05
   4.58329887e-05  4.84502270e-05]
 [ 3.49762267e-05  3.82671715e-05  4.19496100e-05 ...  3.03166635e-05
   3.48647955e-05  3.82290564e-05]
 [ 1.42916278e-05  1.29428199e-05  1.17545105e-05 ...  9.71470581e-06
   8.49271873e-06  8.44151418e-06]
 ...
 [-1.13366223e-05 -9.93007507e-06 -8.39044242e-06 ...  6.78705692e-06
   5.22997198e-06  1.79641449e-06]
 [-6.15797126e-06 -2.65921062e-06 -4.34612957e-06 ... -9.49960213e-06
  -9.44899512e-06 -9.05327215e-06]
 [-3.91591448e-06 -4.28855401e-06 -5.70195516e-06 ...  3.16488513e-05
   2.50740377e-05  1.42098534e-05]]"
44,1,1,1,45,6,3,"[[ 1.13500864e-05  1.69004343e-05  2.39511974e-05 ... -6.18173581e-05
  -8.14453815e-05 -7.16734212e-05]
 [ 2.49520072e-05  2.98586074e-05  3.30902549e-05 ...  3.83408405e-07
  -2.07741614e-05 -4.29176580e-05]
 [ 1.04288602e-05  1.00501820e-05  9.57161410e-06 ...  1.38853475e-05
   1.24170647e-05  1.07901060e-05]
 ...
 [-6.87975353e-06 -6.62393313e-06 -6.72887563e-06 ... -3.30850230e-06
  -5.70825569e-06 -9.56876829e-06]
 [-7.14122280e-06 -9.52205392e-06 -1.19526467e-05 ... -1.41459777e-05
  -1.62075266e-05 -1.83978209e-05]
 [-6.57023156e-06 -8.15661770e-06 -6.84340239e-06 ...  6.33979562e-06
  -4.35643915e-06 -1.29897226e-05]]"
45,1,1,1,46,8,1,"[[ 1.87472615e-05  1.64358971e-05  1.11876125e-05 ...  1.39989279e-05
   1.64276989e-05  1.49476327e-05]
 [-6.80931498e-06 -2.04381740e-05 -3.25896654e-05 ...  1.27892336e-05
   1.10896535e-05  1.66385635e-05]
 [-4.39666792e-06 -4.70325631e-06 -6.07074890e-06 ...  1.31652541e-05
   1.44313663e-05  1.57760369e-05]
 ...
 [-1.19353417e-05 -1.64686062e-05 -1.76929552e-05 ... -7.87186673e-06
  -1.24006419e-05 -1.23666350e-05]
 [-7.08966718e-06 -8.38446886e-06 -1.01091446e-05 ... -9.00580835e-06
  -7.37547953e-06 -7.13516056e-06]
 [ 2.93514859e-05  1.71742231e-05  5.03158253e-06 ... -1.65930342e-05
  -2.04670687e-05 -2.15282380e-05]]"
46,1,1,1,47,8,1,"[[ 2.16121043e-05  1.72350483e-05  1.32923351e-05 ...  5.02132707e-06
   9.50713365e-06  1.66480750e-05]
 [ 1.90885530e-05  1.30884846e-05  1.07928454e-05 ...  2.55291652e-05
   2.52370992e-05  2.62325757e-05]
 [ 1.19638753e-05  1.28740994e-05  1.27885205e-05 ...  1.04076626e-05
   1.06657053e-05  9.40676182e-06]
 ...
 [-8.22121638e-06 -7.29944486e-06 -6.05884225e-06 ... -9.74052182e-06
  -9.73004262e-06 -9.81471112e-06]
 [-1.22034025e-05 -1.41966739e-05 -1.51172462e-05 ... -1.54321442e-05
  -1.57864233e-05 -1.57692448e-05]
 [-9.42746101e-06 -9.03747605e-06 -9.61016212e-06 ...  2.35776361e-06
   7.81860365e-07 -1.59267256e-06]]"
47,1,1,1,48,8,1,"[[ 3.2781125e-05  3.0860341e-05  2.9942077e-05 ...  2.8716213e-06
  -2.6623263e-06 -1.2069840e-05]
 [ 1.9014926e-05  1.8473675e-05  1.9047546e-05 ...  1.7001828e-05
   1.5789768e-05  9.3766139e-06]
 [ 6.4944052e-06  6.8945769e-06  7.3520955e-06 ...  3.2328069e-05
   2.8114984e-05  2.4344021e-05]
 ...
 [-9.3856479e-06 -9.6734057e-06 -1.0910994e-05 ... -9.5504902e-06
  -7.9497313e-06 -8.9801115e-06]
 [-1.5990392e-05 -1.6978636e-05 -1.7112832e-05 ... -1.9582472e-05
  -2.1588348e-05 -2.2496295e-05]
 [-1.0411437e-05 -1.0030415e-05 -8.5510028e-06 ... -1.3010745e-05
  -1.2430214e-05 -1.0851279e-05]]"
48,1,1,1,49,8,1,"[[ 1.06806065e-05  9.05760226e-06  9.59017234e-06 ...  9.80277764e-06
   4.17044203e-06  4.69946684e-07]
 [ 1.65304773e-05  1.74459037e-05  2.08470519e-05 ...  1.17484788e-05
   3.57805720e-06 -2.13729209e-06]
 [ 1.07116311e-05  1.04013452e-05  1.13034448e-05 ...  1.04002511e-05
   1.09701714e-05  1.16308556e-05]
 ...
 [-7.09687765e-06 -7.74587897e-06 -7.77066725e-06 ... -6.90619436e-06
  -7.63770458e-06 -6.16931129e-06]
 [-1.61612716e-05 -1.58063031e-05 -1.35206001e-05 ... -1.22067240e-05
  -9.58708006e-06 -7.72771909e-06]
 [-8.99364022e-06 -8.39056702e-06 -6.16550415e-06 ... -2.13532758e-06
  -6.57452301e-06 -1.06413972e-05]]"
49,1,1,1,50,8,1,"[[ 2.96773505e-05  2.60633860e-05  2.62303038e-05 ...  3.40680435e-06
   3.01034106e-06  3.62654418e-06]
 [ 1.16796618e-05  1.06299431e-05  1.24883027e-05 ...  1.18116177e-05
   9.31040631e-06  8.37349580e-06]
 [ 1.10025094e-05  1.16731844e-05  1.11191484e-05 ... -3.39288732e-07
  -3.32144538e-07  1.80842306e-07]
 ...
 [-9.38433277e-06 -8.59732245e-06 -7.37213168e-06 ... -6.44322836e-06
  -4.82791984e-06 -2.26958878e-06]
 [-2.18912446e-05 -2.29388970e-05 -2.36827946e-05 ... -1.20357909e-05
  -1.24313829e-05 -1.40447555e-05]
 [-9.96346080e-06 -6.83424878e-06 -4.14300303e-06 ... -2.20834281e-05
  -2.45314513e-05 -2.26604116e-05]]"
50,1,1,1,51,2,4,"[[ 1.3080796e-05  1.3252206e-05  1.4196561e-05 ...  4.3695986e-06
   2.3897680e-06 -6.7060448e-08]
 [ 2.0209847e-05  2.0891788e-05  2.0921187e-05 ...  1.3753711e-05
   1.5482252e-05  1.5773830e-05]
 [ 4.0657237e-06  7.6317083e-06  9.9643248e-06 ...  1.2395787e-05
   1.3040166e-05  1.2772312e-05]
 ...
 [-6.5913227e-06 -8.3958394e-06 -8.6119753e-06 ... -1.5551537e-05
  -1.7488093e-05 -2.0173777e-05]
 [-1.5712065e-05 -1.4802976e-05 -1.4218641e-05 ... -1.1856553e-05
  -6.7770079e-06 -5.6854865e-06]
 [-2.4553603e-06 -3.6569043e-06 -5.2511841e-06 ... -2.1337935e-05
  -3.1288684e-05 -3.7986840e-05]]"
51,1,1,1,52,2,4,"[[ 1.2387814e-05  1.3753685e-05  1.4145066e-05 ...  7.8297990e-06
   8.3933310e-06  8.6144710e-06]
 [ 1.6843247e-05  1.5761168e-05  1.5868716e-05 ...  1.2467434e-05
   1.7798242e-05  1.9345975e-05]
 [ 1.2874185e-05  1.3085660e-05  1.2578682e-05 ...  7.5622070e-06
   9.0673175e-06  8.8747283e-06]
 ...
 [-5.6618137e-06 -6.3830498e-06 -5.6306194e-06 ...  9.0669864e-06
   7.7234281e-06  6.8272057e-06]
 [-1.1527735e-05 -7.7345749e-06 -5.4044904e-06 ... -8.7805711e-06
  -5.7043349e-06 -7.7896566e-06]
 [-3.7017817e-06 -3.6836313e-06 -4.5189240e-06 ...  5.2634455e-06
   2.6919915e-06  3.0178677e-07]]"
52,1,1,1,53,2,4,"[[ 1.17281243e-05  1.26621535e-05  1.41131432e-05 ...  9.73573424e-06
   9.06611785e-06  9.50738831e-06]
 [ 2.00693630e-05  1.89509956e-05  1.73853277e-05 ...  1.33693047e-05
   1.34117490e-05  1.36297831e-05]
 [ 1.48160061e-05  1.42057597e-05  1.29908176e-05 ...  3.03163233e-06
   3.90253308e-06  6.45635191e-06]
 ...
 [-8.94723689e-06 -1.05168638e-05 -1.05573563e-05 ... -4.32510114e-06
  -3.21391622e-06 -3.57327531e-06]
 [-1.04830233e-05 -1.19653605e-05 -1.13867563e-05 ... -1.53494311e-05
  -1.04076826e-05 -2.67905989e-06]
 [-1.02982904e-05 -9.32555213e-06 -9.54710322e-06 ...  1.38415480e-05
   1.62123597e-05  1.99902825e-05]]"
53,1,1,1,54,2,4,"[[ 7.03466048e-06  9.73919850e-06  1.05114195e-05 ...  1.40147295e-05
   1.57433224e-05  1.59607716e-05]
 [ 2.39921592e-05  2.24896448e-05  2.35711377e-05 ...  2.53228991e-05
   2.38070988e-05  2.39733890e-05]
 [ 7.18437013e-06  1.10766268e-05  1.47198489e-05 ...  6.93839957e-06
   3.70535781e-06  3.45716830e-06]
 ...
 [ 6.15331282e-06  3.70396378e-06  2.19552612e-06 ...  7.04478225e-07
   1.01006549e-06 -1.22467588e-06]
 [-1.35131477e-05 -1.40863967e-05 -1.37778297e-05 ... -5.54699045e-06
  -7.38852168e-06 -8.68237021e-06]
 [-4.73167074e-06 -3.33076127e-06 -3.04874015e-06 ... -2.95713630e-06
  -5.01655859e-06 -5.46289129e-06]]"
54,1,1,1,55,2,4,"[[ 9.3965346e-06  8.2138349e-06  8.0124173e-06 ...  3.0307367e-06
   5.2406485e-06  7.1352279e-06]
 [ 1.8675739e-05  1.7509923e-05  1.7477403e-05 ...  2.2486973e-05
   2.3833891e-05  2.3649565e-05]
 [ 9.0395615e-06  8.4937019e-06  8.4405337e-06 ...  2.3385901e-05
   2.4576801e-05  2.2355527e-05]
 ...
 [-1.4563775e-05 -1.5050244e-05 -1.5273656e-05 ...  1.3751326e-05
   1.5410307e-05  1.4842231e-05]
 [-1.4417758e-05 -1.4452194e-05 -1.4417994e-05 ... -1.1535151e-05
  -8.8415482e-06 -6.6098032e-06]
 [-1.2419280e-05 -1.1530849e-05 -9.8488745e-06 ... -7.4972622e-06
  -7.3487040e-06 -9.0190269e-06]]"
55,1,1,1,56,4,5,"[[-2.76544033e-05 -1.67770049e-05 -1.41384930e-06 ... -1.03694554e-04
  -8.92052194e-05 -4.33973000e-05]
 [ 2.27069704e-05  2.27241435e-05  2.20384827e-05 ...  1.37459756e-05
   1.59729534e-05  1.73672743e-05]
 [ 1.14962713e-05  1.17774298e-05  1.42479339e-05 ...  7.02844636e-06
   1.03397688e-05  1.22559895e-05]
 ...
 [-1.06264761e-05 -1.06344814e-05 -7.50601703e-06 ... -6.38450547e-06
  -1.58006696e-06  2.60726711e-06]
 [-6.75942329e-06  1.80069253e-06  8.83820121e-06 ... -1.30995868e-05
  -1.19704282e-05 -1.07874330e-05]
 [-1.71199663e-05 -1.32208370e-05 -8.95274934e-06 ... -9.06278547e-06
  -1.48598292e-05 -1.90658502e-05]]"
56,1,1,1,57,4,5,"[[ 1.03968450e-05  1.06393009e-05  1.16617584e-05 ...  4.19259122e-05
   5.50743061e-05  5.75610393e-05]
 [ 2.18158930e-05  2.13791300e-05  2.01777930e-05 ...  1.57601644e-05
   1.73184926e-05  1.93016931e-05]
 [ 8.00542148e-06  9.18499791e-06  9.98380074e-06 ...  1.04069059e-05
   1.12236330e-05  9.81926587e-06]
 ...
 [-1.00891348e-05 -8.86429825e-06 -8.96450729e-06 ... -1.24300750e-05
  -1.01828382e-05 -8.10262645e-06]
 [-1.20363575e-05 -1.33222638e-05 -1.37556272e-05 ... -8.39889708e-06
  -7.56879990e-06 -6.38623351e-06]
 [-7.36182483e-06 -8.37449352e-06 -8.11317022e-06 ... -1.43952511e-05
  -1.35088239e-05 -1.03014900e-05]]"
57,1,1,1,58,4,5,"[[ 6.1003097e-06  6.8024865e-06  9.0779531e-06 ...  1.8583776e-05
   2.4844781e-05  3.9028888e-05]
 [ 1.8339681e-05  1.7694520e-05  2.0266210e-05 ...  2.6181026e-05
   2.6447944e-05  2.4734471e-05]
 [ 8.3690984e-06  8.7129356e-06  9.9318477e-06 ...  7.2906787e-06
   5.9933286e-06  3.9369320e-06]
 ...
 [-5.7442826e-06 -6.2639701e-06 -9.3149747e-06 ... -6.5921890e-06
  -3.1201084e-06 -1.1400974e-06]
 [-5.8270616e-06 -7.5193961e-06 -9.7040884e-06 ... -1.1309214e-05
  -7.2826074e-06 -4.5898032e-06]
 [-8.3210434e-06 -7.8689209e-06 -8.8374354e-06 ... -1.2415980e-05
  -1.3614381e-05 -1.1980038e-05]]"
58,1,1,1,59,4,5,"[[ 8.61525132e-06  9.28593272e-06  1.04037690e-05 ... -9.49402965e-05
  -5.38311397e-05  3.24213306e-06]
 [ 1.95952907e-05  2.00152990e-05  2.26450011e-05 ...  2.58220662e-05
   2.51324618e-05  2.80449858e-05]
 [ 9.51448237e-06  9.06271180e-06  9.06496734e-06 ...  2.13435924e-05
   1.86530524e-05  1.57862778e-05]
 ...
 [-1.48827294e-05 -1.35452010e-05 -1.16771889e-05 ... -6.17838214e-06
   1.10092024e-07  7.17158809e-06]
 [-1.07383130e-05 -1.05234994e-05 -1.18137641e-05 ... -1.18729477e-05
  -8.72945111e-06 -6.68377970e-06]
 [-9.04071294e-06 -9.38408812e-06 -9.71198551e-06 ... -2.71988010e-05
  -2.24295381e-05 -1.72043456e-05]]"
59,1,1,1,60,4,5,"[[ 1.4944920e-05  1.4672287e-05  1.5202673e-05 ...  2.4282303e-05
   3.2008622e-05  3.0957988e-05]
 [ 2.1165690e-05  2.0240841e-05  1.8780858e-05 ...  1.7437382e-05
   1.9332521e-05  2.1724722e-05]
 [ 5.7728384e-06  7.0531046e-06  8.6806840e-06 ...  2.3187124e-05
   1.9721916e-05  1.5283544e-05]
 ...
 [-2.1814611e-05 -1.8037157e-05 -1.3908406e-05 ... -7.0231931e-06
  -8.4133662e-06 -7.2571956e-06]
 [-1.4041768e-05 -1.3784997e-05 -1.3222358e-05 ... -6.1401620e-06
  -7.6545730e-06 -7.6384240e-06]
 [-9.0547037e-06 -9.5188079e-06 -9.7269503e-06 ... -2.6314581e-05
  -1.5579904e-05 -6.6129764e-06]]"
60,1,1,1,61,5,1,"[[ 2.06396203e-06 -1.00696889e-06 -4.57335500e-06 ...  1.71878692e-05
   2.04715452e-05  1.97406425e-05]
 [ 3.83467705e-05  2.50429530e-05  1.13433171e-05 ...  3.41279592e-05
   3.72511677e-05  3.63079380e-05]
 [ 1.20107570e-05  8.51859568e-06  8.82442691e-06 ...  1.97351437e-05
   1.30785820e-05  9.01970634e-06]
 ...
 [-1.90296396e-05 -1.47814735e-05 -1.25311954e-05 ... -7.18036290e-06
  -6.32549018e-06 -5.79930747e-06]
 [-8.42953068e-06 -9.24719370e-06 -1.19652768e-05 ... -5.46628735e-06
  -1.10718611e-05 -1.35359078e-05]
 [-2.00749637e-05 -1.49332582e-05 -7.55168412e-06 ... -8.70141139e-06
  -1.23950504e-05 -1.35238015e-05]]"
61,1,1,1,62,5,1,"[[ 1.38026724e-06 -8.48868524e-07  5.44667955e-07 ...  9.03214914e-06
   1.46674975e-05  1.93307296e-05]
 [ 2.29330653e-05  1.75221012e-05  1.45679178e-05 ...  9.83479731e-06
   1.27197463e-05  1.27930734e-05]
 [ 9.33987121e-06  9.01306794e-06  9.03985620e-06 ...  2.35047014e-06
   2.86937166e-06  2.72620127e-06]
 ...
 [-8.36648906e-06 -8.26974156e-06 -7.47395188e-06 ... -3.02309923e-06
  -2.72231068e-06 -8.36980598e-06]
 [-1.33151698e-05 -1.49513335e-05 -1.42202098e-05 ... -1.01766782e-05
  -1.42008739e-05 -1.74905053e-05]
 [-6.34069374e-06 -5.96967038e-06 -7.19224181e-06 ...  7.74596884e-08
   3.52653547e-06  4.89754711e-06]]"
62,1,1,1,63,5,1,"[[-4.27329178e-06 -6.38582196e-06 -1.05312356e-05 ...  8.64551203e-06
  -2.33414653e-06 -1.35839282e-05]
 [ 1.09055472e-05  1.27722724e-05  1.40410157e-05 ... -3.24913316e-07
   3.99979899e-06  1.44951309e-05]
 [ 5.93900904e-06  3.35924528e-06  3.91191952e-06 ...  1.90637475e-05
   2.54831175e-05  3.56840901e-05]
 ...
 [-8.47484625e-06 -9.05367233e-06 -8.59108150e-06 ... -2.68115073e-05
  -2.71971094e-05 -2.13911117e-05]
 [-9.68119184e-06 -2.02508841e-06  2.93724588e-06 ... -2.18885816e-05
  -2.24957112e-05 -1.86617926e-05]
 [-1.51455743e-05 -1.41017508e-05 -1.50999285e-05 ... -3.15270700e-05
  -2.92066106e-05 -1.64263001e-05]]"
63,1,1,1,64,5,1,"[[ 1.5540840e-05  1.4526936e-05  1.3786722e-05 ...  7.3447400e-06
   1.0174550e-05  1.4425892e-05]
 [ 2.4738070e-05  2.3978606e-05  2.1834418e-05 ...  2.8027118e-05
   2.7997403e-05  2.3829158e-05]
 [ 1.2227330e-05  1.3950095e-05  1.2427147e-05 ...  3.1118445e-05
   3.6149853e-05  3.4242756e-05]
 ...
 [-5.5015093e-06 -2.3443511e-06 -1.0181258e-06 ...  4.1566480e-05
   4.5772511e-05  4.0635019e-05]
 [ 6.5974632e-06  8.2410770e-06  5.0508461e-06 ...  2.2410473e-05
   2.2275322e-05  1.6465752e-05]
 [-9.6051335e-06 -7.3384176e-06 -5.0172312e-06 ...  9.0306414e-05
   7.9081030e-05  5.4775919e-05]]"
64,1,1,1,65,5,1,"[[ 3.6789561e-06  7.6439346e-06  1.0174991e-05 ...  1.3893291e-05
   1.0625931e-05  1.1898085e-05]
 [ 1.3545943e-05  1.4276686e-05  1.5037904e-05 ...  1.6523289e-05
   1.5781385e-05  1.7111613e-05]
 [ 3.6924148e-06  5.9217818e-06  7.5739895e-06 ...  8.2847473e-06
   7.1619916e-06  5.1551974e-06]
 ...
 [-8.4105577e-06 -8.3744253e-06 -6.6273842e-06 ...  4.4161766e-06
   1.4892908e-06 -2.1458407e-06]
 [-7.0431847e-06 -7.0560973e-06 -7.6376455e-06 ... -6.5884007e-07
  -1.7239230e-06 -3.7137315e-06]
 [-1.1754615e-05 -1.1224234e-05 -1.0190142e-05 ... -1.1326308e-07
  -1.0392770e-06 -1.7923738e-06]]"
65,1,1,1,66,6,2,"[[ 1.54519621e-05  1.28320235e-05  1.43904635e-05 ...  3.11455042e-05
   2.92136410e-05  2.72290636e-05]
 [ 2.85474835e-05  2.74812028e-05  2.75729999e-05 ...  2.12223713e-05
   1.73614553e-05  1.69560699e-05]
 [ 1.54451900e-05  1.39904087e-05  1.33900649e-05 ...  1.12553744e-05
   1.16451356e-05  1.07013338e-05]
 ...
 [-1.04151022e-05 -9.35809112e-06 -9.06926107e-06 ... -2.42002034e-06
  -3.46901811e-06 -2.65155495e-06]
 [-4.37654990e-06 -4.12879581e-06 -2.51723395e-06 ...  3.04597756e-06
  -1.46099751e-06 -5.34880564e-06]
 [-1.17338204e-05 -1.09848670e-05 -1.00560374e-05 ... -1.28518795e-05
  -1.42222525e-05 -1.33830072e-05]]"
66,1,1,1,67,6,2,"[[ 1.00656680e-05  1.30850485e-05  2.16433036e-05 ...  3.94482367e-06
   2.03093873e-06  1.40278544e-07]
 [ 2.48875076e-05  2.44990097e-05  2.54044917e-05 ...  9.97753705e-06
   7.34033711e-06  1.04018400e-05]
 [ 8.96995698e-06  8.07985816e-06  7.81082963e-06 ...  4.77028379e-06
   5.26128724e-06  5.18305978e-06]
 ...
 [-9.78603657e-06 -9.72197267e-06 -8.41120254e-06 ... -9.67653887e-06
  -1.13164606e-05 -1.34419743e-05]
 [-1.60947147e-05 -1.24174094e-05 -1.18670550e-05 ... -8.55866892e-06
  -9.15632154e-06 -1.10523688e-05]
 [-9.65556865e-06 -8.40275879e-06 -6.74770308e-06 ... -1.53179044e-05
  -1.73856060e-05 -1.76750145e-05]]"
67,1,1,1,68,6,2,"[[-1.23480129e-06  2.33909282e-06  6.29824717e-06 ... -5.49054357e-06
  -1.26478568e-07  6.36621962e-06]
 [ 1.88678077e-05  2.10341368e-05  2.39003712e-05 ...  2.73765036e-05
   2.68595868e-05  3.03068609e-05]
 [ 9.62303329e-06  8.95500398e-06  8.65178026e-06 ...  1.09867005e-05
   1.26546493e-05  1.30803937e-05]
 ...
 [-1.17843711e-05 -1.14176082e-05 -1.02955273e-05 ... -1.61430271e-05
  -1.44498390e-05 -1.40859593e-05]
 [-1.29482169e-05 -1.06347543e-05 -8.76883314e-06 ... -2.03255586e-05
  -1.69136274e-05 -1.42055915e-05]
 [-7.23651146e-06 -7.16155000e-06 -6.53006555e-06 ... -1.49747611e-05
  -1.10764749e-05 -5.58186366e-06]]"
